"Summer months (April to September) of hydrological
 years [yr BP]","Average summer mean temperature [degree C]"
21813,-6.8291814168294
21812,-6.67382405598956
21811,-7.61408081054685
21810,-7.53624318440753
21809,-6.59270833333331
21808,-7.14999491373696
21807,-7.60160420735675
21806,-6.32182413736977
21805,-5.47052103678383
21804,-6.02514750162758
21803,-6.68049723307289
21802,-9.13304494222003
21801,-6.63648579915362
21800,-8.00763041178383
21799,-6.69293568929034
21798,-6.68977966308591
21797,-9.04039611816404
21796,-8.84159698486326
21795,-7.47430521647133
21794,-8.65933329264321
21793,-6.94369354248045
21792,-8.43236389160154
21791,-6.50514577229815
21790,-6.06368103027341
21789,-5.79163462320961
21788,-7.71223551432289
21787,-7.86261596679685
21786,-6.77133534749347
21785,-8.57960103352862
21784,-8.74475199381508
21783,-6.24573872884112
21782,-8.26960856119789
21781,-7.99912109374998
21780,-6.58007405598956
21779,-7.3381408691406
21778,-6.49662882486977
21777,-7.54069875081378
21776,-6.78872019449868
21775,-8.04461771647133
21774,-7.10177968343097
21773,-6.64173990885414
21772,-7.81564432779946
21771,-7.74158833821612
21770,-6.31784667968748
21769,-8.4878728230794
21768,-5.4633595784505
21767,-7.24796905517576
21766,-6.0711730957031
21765,-6.96171162923175
21764,-8.49965769449867
21763,-5.56601562499998
21762,-7.26366271972654
21761,-7.3444147745768
21760,-6.96637573242185
21759,-6.84289143880206
21758,-6.24088643391925
21757,-6.33188730875649
21756,-6.68896077473956
21755,-6.65808207194008
21754,-7.26506652832029
21753,-5.74236653645831
21752,-7.63089345296222
21751,-7.0784973144531
21750,-6.00698445638019
21749,-6.36083577473956
21748,-7.84873301188149
21747,-8.53287607828774
21746,-8.36668497721352
21745,-7.22668050130206
21744,-6.94325358072914
21743,-6.59690195719399
21742,-7.65522359212237
21741,-7.36558634440102
21740,-7.49188842773435
21739,-7.71927490234373
21738,-7.03806915283201
21737,-7.54908854166664
21736,-6.91784769694008
21735,-7.63372904459633
